run,amikacin,bedaquiline,bioproject,biosample,capreomycin,ciprofloxacin,clofazimine,cycloserine,delamanid,ethambutol,ethionamide,gatifloxacin,isoniazid,kanamycin,levofloxacin,linezolid,moxifloxacin,ofloxacin,para-aminosalicylic_acid,pyrazinamide,rifampicin,streptomycin,thioacetazone
SRR6982058,S,,,,S,,,,,,,,R,S,,,S,S,,S,S,,
SRR6982059,S,,PRJNA428596,SAMN08913185,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982060,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982061,S,,PRJNA428596,SAMN08913137,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982062,S,,PRJNA428596,SAMN08913186,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982063,S,,PRJNA428596,SAMN08913181,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982064,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982065,S,,PRJNA428596,SAMN08913183,S,,,,,,,S,R,S,R,,R,R,,R,R,,
SRR6982066,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982067,S,,PRJNA428596,SAMN08913134,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982068,S,,PRJNA428596,SAMN08913285,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982069,S,,PRJNA428596,SAMN08913286,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982070,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982071,S,,PRJNA428596,SAMN08913189,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982072,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982073,S,,PRJNA428596,SAMN08913135,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982074,S,,PRJNA428596,SAMN08913283,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982075,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982076,S,,,,S,,,,,,,,S,S,,,S,S,,R,S,,
SRR6982077,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982078,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982079,S,,PRJNA428596,SAMN08912891,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982080,S,,PRJNA428596,SAMN08912890,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982081,S,,PRJNA428596,SAMN08912893,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982082,S,,PRJNA428596,SAMN08912892,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982083,S,,PRJNA428596,SAMN08912899,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982084,S,,PRJNA428596,SAMN08912898,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982085,S,,PRJNA428596,SAMN08913257,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982086,S,,PRJNA428596,SAMN08913297,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982087,S,,PRJNA428596,SAMN08912989,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982088,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982089,S,,PRJNA428596,SAMN08912987,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982090,S,,,,S,,,,,,,,R,S,,,S,S,,S,R,,
SRR6982091,S,,PRJNA428596,SAMN08912985,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982092,S,,,,S,,,,,,,,S,R,,,S,S,,S,S,,
SRR6982093,S,,PRJNA428596,SAMN08912983,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982094,S,,PRJNA428596,SAMN08912982,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982095,S,,PRJNA428596,SAMN08912981,S,,,,,,,,R,S,,,S,S,,S,S,,
SRR6982096,S,,PRJNA428596,SAMN08912980,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982097,S,,PRJNA428596,SAMN08913086,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982098,S,,PRJNA428596,SAMN08913087,S,,,,,,,,R,S,,,S,S,,S,S,,
SRR6982099,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982100,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982101,S,,PRJNA428596,SAMN08913082,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982102,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982103,S,,PRJNA428596,SAMN08913080,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982104,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982105,S,,PRJNA428596,SAMN08913343,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982106,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982107,S,,PRJNA428596,SAMN08913089,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982108,S,,PRJNA428596,SAMN08912929,S,,,,,,,,R,S,,,S,S,,S,S,,
SRR6982109,S,,PRJNA428596,SAMN08912862,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982110,S,,PRJNA428596,SAMN08912863,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982111,S,,PRJNA428596,SAMN08912860,S,,,,,,,,S,S,,,S,S,,R,S,,
SRR6982112,S,,PRJNA428596,SAMN08912861,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982113,S,,PRJNA428596,SAMN08912866,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982114,S,,PRJNA428596,SAMN08912867,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982115,S,,,,S,,,,,,,,S,S,,,S,S,,R,S,,
SRR6982116,S,,PRJNA428596,SAMN08912865,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982117,S,,PRJNA428596,SAMN08913365,S,,,,,,,,S,S,,,S,S,,S,R,,
SRR6982118,S,,PRJNA428596,SAMN08913364,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982119,S,,PRJNA428596,SAMN08912868,S,,,,,,,,S,S,,,S,S,,R,S,,
SRR6982120,S,,PRJNA428596,SAMN08912869,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982121,S,,PRJNA428596,SAMN08913361,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982122,S,,PRJNA428596,SAMN08913360,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982123,S,,PRJNA428596,SAMN08913363,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982124,S,,PRJNA428596,SAMN08913362,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982125,S,,PRJNA428596,SAMN08912759,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982126,S,,PRJNA428596,SAMN08912758,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982127,S,,PRJNA428596,SAMN08912751,S,,,,,,,,R,S,,,S,S,,R,S,,
SRR6982128,S,,PRJNA428596,SAMN08912750,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982129,S,,PRJNA428596,SAMN08912753,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982130,S,,PRJNA428596,SAMN08912752,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982131,S,,PRJNA428596,SAMN08912755,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982132,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982133,S,,PRJNA428596,SAMN08912757,S,,,,,,,,S,S,,,S,S,,R,S,,
SRR6982134,S,,PRJNA428596,SAMN08912756,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982135,S,,PRJNA428596,SAMN08912808,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982136,S,,PRJNA428596,SAMN08913097,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982137,S,,PRJNA428596,SAMN08913096,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982138,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982139,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982140,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982141,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982142,S,,PRJNA428596,SAMN08913091,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982143,S,,PRJNA428596,SAMN08913090,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982144,S,,PRJNA428596,SAMN08913141,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982145,S,,PRJNA428596,SAMN08913140,S,,,,,,,,S,S,,,S,S,,S,R,,
SRR6982146,S,,PRJNA428596,SAMN08913143,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982147,S,,PRJNA428596,SAMN08913142,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982148,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982149,S,,PRJNA428596,SAMN08913144,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982150,S,,PRJNA428596,SAMN08913099,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982151,S,,PRJNA428596,SAMN08913098,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982152,S,,PRJNA428596,SAMN08913240,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982153,S,,PRJNA428596,SAMN08913241,S,,,,,,,,R,S,,,S,S,,,R,,
SRR6982154,S,,PRJNA428596,SAMN08913242,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982155,S,,PRJNA428596,SAMN08913243,S,,,,,,,,R,S,,,S,S,,R,R,,
SRR6982156,S,,PRJNA428596,SAMN08913244,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982157,S,,PRJNA428596,SAMN08913245,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982158,S,,PRJNA428596,SAMN08913246,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982159,S,,PRJNA428596,SAMN08913247,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982160,S,,PRJNA428596,SAMN08913248,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982161,S,,PRJNA428596,SAMN08913249,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982162,S,,PRJNA428596,SAMN08913338,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982163,S,,PRJNA428596,SAMN08913339,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982164,S,,PRJNA428596,SAMN08913048,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982165,S,,PRJNA428596,SAMN08913049,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982166,S,,PRJNA428596,SAMN08913158,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982167,S,,PRJNA428596,SAMN08913159,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982168,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982169,S,,PRJNA428596,SAMN08913043,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982170,S,,PRJNA428596,SAMN08913040,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982171,S,,PRJNA428596,SAMN08913041,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982172,S,,PRJNA428596,SAMN08913046,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982173,S,,PRJNA428596,SAMN08913047,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982174,S,,PRJNA428596,SAMN08913044,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982175,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982176,S,,PRJNA428596,SAMN08913330,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982177,S,,PRJNA428596,SAMN08913331,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982178,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982179,S,,PRJNA428596,SAMN08912719,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982180,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982181,S,,PRJNA428596,SAMN08912717,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982182,S,,PRJNA428596,SAMN08912714,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982183,S,,PRJNA428596,SAMN08912715,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982184,S,,PRJNA428596,SAMN08912712,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982185,R,,,,R,,,,,,,,R,S,,,S,S,,S,S,,
SRR6982186,S,,PRJNA428596,SAMN08912710,S,,,,,,,,R,S,,,S,S,,S,R,,
SRR6982187,S,,PRJNA428596,SAMN08912711,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982188,S,,PRJNA428596,SAMN08912916,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982189,S,,PRJNA428596,SAMN08912917,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982190,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982191,S,,PRJNA428596,SAMN08912915,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982192,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982193,S,,PRJNA428596,SAMN08912913,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982194,S,,PRJNA428596,SAMN08912910,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982195,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982196,S,,,,S,,,,,,,,S,S,,,S,S,,R,S,,
SRR6982197,S,,PRJNA428596,SAMN08912919,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982198,S,,,,S,,,,,,,,R,S,,,S,S,,S,S,,
SRR6982199,S,,PRJNA428596,SAMN08913211,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982200,S,,PRJNA428596,SAMN08912950,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982201,S,,PRJNA428596,SAMN08912951,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982202,S,,PRJNA428596,SAMN08912956,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982203,S,,PRJNA428596,SAMN08912957,S,,,,,,,,R,S,,,S,S,,S,S,,
SRR6982204,S,,PRJNA428596,SAMN08912954,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982205,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982206,S,,PRJNA428596,SAMN08913075,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982207,S,,PRJNA428596,SAMN08913074,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982208,S,,PRJNA428596,SAMN08913077,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982209,S,,PRJNA428596,SAMN08913076,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982210,S,,PRJNA428596,SAMN08913071,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982211,S,,PRJNA428596,SAMN08913070,S,,,,,,,,R,S,,,S,S,,S,S,,
SRR6982212,S,,PRJNA428596,SAMN08913073,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982213,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982214,S,,PRJNA428596,SAMN08913079,S,,,,,,,,R,S,,,S,S,,S,R,,
SRR6982215,S,,PRJNA428596,SAMN08913078,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982216,S,,PRJNA428596,SAMN08912851,S,,,,,,,,R,S,,,R,R,,R,R,,
SRR6982217,S,,PRJNA428596,SAMN08912850,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982218,S,,PRJNA428596,SAMN08912853,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982219,S,,PRJNA428596,SAMN08912852,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982220,S,,PRJNA428596,SAMN08912855,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982221,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982222,S,,PRJNA428596,SAMN08912857,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982223,S,,PRJNA428596,SAMN08912856,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982224,S,,PRJNA428596,SAMN08912859,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982225,S,,PRJNA428596,SAMN08912858,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982226,S,,PRJNA428596,SAMN08913332,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982227,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982228,S,,PRJNA428596,SAMN08913334,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982229,S,,,,S,,,,,,,,S,S,,,S,S,,S,S,,
SRR6982230,S,,PRJNA428596,SAMN08913336,S,,,,,,,,S,S,,,S,S,,S,S,,
